type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 04:58:02,44.93205566,10.22561291,3,32.045,38.955,24.070,167,21,23,985.9041,,
T,2022-04-01 04:58:03,44.93184490,10.22567930,3,32.045,38.955,23.840,167,21,23,985.9429,,
T,2022-04-01 04:58:04,44.93163527,10.22574367,3,32.044,38.956,23.680,167,21,23,985.9514,,
T,2022-04-01 04:58:05,44.93142434,10.22581425,3,32.044,38.956,23.620,167,21,23,985.9468,,
T,2022-04-01 04:58:06,44.93121672,10.22588189,3,32.043,38.957,23.410,167,20,23,985.9622,,
T,2022-04-01 04:58:07,44.93101375,10.22594584,2,32.043,38.957,23.250,167,20,23,986.0078,,
T,2022-04-01 04:58:08,44.93081192,10.22600745,3,32.042,38.958,23.100,168,20,23,985.9551,,
T,2022-04-01 04:58:09,44.93060819,10.22607157,2,32.042,38.958,23.040,168,20,23,985.9077,,
T,2022-04-01 04:58:10,44.93040619,10.22613443,3,32.042,38.958,22.710,167,21,23,985.9172,,
T,2022-04-01 04:58:11,44.93020938,10.22620208,3,33.041,38.959,22.250,167,21,23,985.9238,,
T,2022-04-01 04:58:12,44.93001618,10.22626611,3,33.041,38.959,21.760,167,21,23,985.9592,,
T,2022-04-01 04:58:13,44.92982801,10.22632856,3,33.040,38.960,21.240,167,19,22,985.9658,,
T,2022-04-01 04:58:14,44.92965098,10.22638832,3,33.040,38.960,19.650,167,21,23,985.9910,,
T,2022-04-01 04:58:15,44.92948527,10.22644280,3,33.040,38.960,18.280,167,21,23,986.0459,,
T,2022-04-01 04:58:16,44.92932987,10.22649452,3,33.039,38.961,16.880,166,21,23,986.1128,,
T,2022-04-01 04:58:17,44.92919039,10.22654087,3,33.039,38.961,15.620,167,21,23,986.1455,,
T,2022-04-01 04:58:18,44.92905687,10.22658069,3,33.039,38.961,14.410,169,20,23,986.1726,,
T,2022-04-01 04:58:19,44.92893491,10.22659929,3,33.039,38.961,12.940,176,20,23,986.2124,,
T,2022-04-01 04:58:20,44.92882293,10.22658949,3,33.038,38.962,11.620,188,20,23,986.2380,,
T,2022-04-01 04:58:21,44.92872905,10.22655873,3,33.038,38.962,10.600,195,20,23,986.2141,,
T,2022-04-01 04:58:22,44.92864222,10.22653257,3,33.038,38.962,9.630,188,21,23,986.2275,,
T,2022-04-01 04:58:23,44.92855961,10.22654532,4,33.038,38.962,9.180,168,20,23,986.2258,,
T,2022-04-01 04:58:24,44.92849030,10.22660877,4,33.037,38.963,8.930,142,21,23,986.2300,,
T,2022-04-01 04:58:25,44.92845170,10.22669862,4,34.038,38.962,9.150,112,21,23,986.2131,,
T,2022-04-01 04:58:26,44.92844088,10.22681245,4,34.038,38.962,9.580,85,21,23,986.2078,,
T,2022-04-01 04:58:27,44.92847676,10.22692434,4,34.038,38.962,10.390,62,21,23,986.2075,,
T,2022-04-01 04:58:28,44.92852190,10.22704571,3,35.038,38.962,11.120,63,21,23,986.2136,,
T,2022-04-01 04:58:29,44.92855727,10.22717488,4,35.039,38.961,12.020,75,20,24,986.1899,,
T,2022-04-01 04:58:30,44.92857592,10.22733296,3,35.039,38.961,12.990,86,21,24,986.1401,,
T,2022-04-01 04:58:31,44.92857349,10.22750328,3,35.039,38.961,14.180,92,21,24,986.0999,,
T,2022-04-01 04:58:32,44.92856230,10.22768483,3,35.040,38.960,14.590,92,21,24,986.1057,,
T,2022-04-01 04:58:33,44.92855794,10.22787410,3,35.040,38.960,14.980,92,20,24,986.0869,,
T,2022-04-01 04:58:34,44.92855161,10.22807149,3,36.040,38.960,15.930,92,21,24,986.0481,,
T,2022-04-01 04:58:35,44.92854645,10.22827551,3,36.041,38.959,16.500,92,21,24,986.0115,,
T,2022-04-01 04:58:36,44.92853895,10.22848816,3,36.041,38.959,17.270,92,21,24,985.9626,,
T,2022-04-01 04:58:37,44.92853438,10.22870868,3,36.041,38.959,17.920,92,21,24,985.8975,,
T,2022-04-01 04:58:38,44.92852651,10.22893776,3,36.042,38.958,18.480,92,21,24,985.8208,,
T,2022-04-01 04:58:39,44.92851963,10.22917069,3,37.042,38.958,17.990,92,21,24,985.8052,,
T,2022-04-01 04:58:40,44.92851184,10.22940120,3,38.042,38.958,18.130,92,21,24,985.7300,,
T,2022-04-01 04:58:41,44.92850312,10.22962927,2,38.043,38.957,18.320,92,21,24,985.6411,,
T,2022-04-01 04:58:42,44.92849889,10.22985969,2,39.043,38.957,18.450,93,21,24,985.5566,,
T,2022-04-01 04:58:43,44.92849197,10.23009337,2,39.044,38.956,18.580,92,21,24,985.4731,,
T,2022-04-01 04:58:44,44.92848422,10.23032958,2,40.044,38.956,18.650,92,21,24,985.4182,,
T,2022-04-01 04:58:45,44.92847592,10.23056611,2,40.044,38.956,18.660,92,21,24,985.3315,,
T,2022-04-01 04:58:46,44.92846557,10.23080123,2,41.045,38.955,18.820,92,21,24,985.2317,,
T,2022-04-01 04:58:47,44.92845832,10.23104254,2,40.045,38.955,19.110,92,21,24,985.2444,,
T,2022-04-01 04:58:48,44.92845342,10.23129090,2,40.046,38.954,19.370,92,21,24,985.2424,,
T,2022-04-01 04:58:50,44.92844340,10.23178669,2,40.046,38.954,20.110,92,21,24,985.1589,,
T,2022-04-01 04:58:51,44.92843573,10.23204384,2,40.047,38.953,20.440,92,21,24,985.1621,,
T,2022-04-01 04:58:52,44.92842781,10.23230477,2,40.047,38.953,20.580,92,21,24,985.1873,,
T,2022-04-01 04:58:53,44.92841884,10.23256503,3,40.048,38.952,20.740,92,21,24,985.1802,,
T,2022-04-01 04:58:54,44.92840987,10.23282596,3,39.048,38.952,20.950,92,21,24,985.1924,,
T,2022-04-01 04:58:55,44.92839998,10.23309301,3,39.049,38.951,20.900,92,21,24,985.2542,,
T,2022-04-01 04:58:56,44.92839579,10.23335787,2,38.049,38.951,20.850,92,21,24,985.3093,,
T,2022-04-01 04:58:57,44.92838766,10.23362677,2,38.049,38.951,20.910,92,21,23,985.3389,,
T,2022-04-01 04:58:58,44.92838003,10.23389197,3,37.050,38.950,20.990,92,21,23,985.4395,,
T,2022-04-01 04:58:59,44.92837148,10.23416027,3,36.050,38.950,21.090,92,21,23,985.5042,,
T,2022-04-01 04:59:00,44.92836796,10.23442967,3,36.051,38.949,21.130,92,21,23,985.6001,,
T,2022-04-01 04:59:01,44.92836101,10.23469387,3,35.051,38.949,20.910,92,21,23,985.7153,,
T,2022-04-01 04:59:02,44.92835287,10.23495287,3,35.052,38.948,20.420,92,21,23,985.7896,,
T,2022-04-01 04:59:03,44.92834122,10.23518924,3,34.052,38.948,18.620,92,21,23,985.8784,,
T,2022-04-01 04:59:04,44.92833427,10.23541437,3,34.052,38.948,17.130,92,21,23,985.9407,,
T,2022-04-01 04:59:05,44.92832672,10.23561789,3,34.053,38.947,15.640,94,21,23,986.0164,,
T,2022-04-01 04:59:06,44.92831122,10.23580690,3,34.053,38.947,14.280,101,21,23,986.0427,,
T,2022-04-01 04:59:07,44.92827488,10.23597973,3,34.053,38.947,13.400,113,21,23,986.0693,,
T,2022-04-01 04:59:08,44.92822757,10.23613187,3,35.053,38.947,12.500,118,21,23,986.0591,,
T,2022-04-01 04:59:09,44.92818972,10.23627721,4,35.054,38.946,11.970,104,21,23,986.0498,,
T,2022-04-01 04:59:10,44.92819265,10.23642951,4,35.054,38.946,12.430,81,21,23,986.0422,,
T,2022-04-01 04:59:11,44.92822153,10.23658248,4,35.054,38.946,13.010,64,21,23,986.0242,,
T,2022-04-01 04:59:12,44.92826998,10.23673243,3,35.055,38.945,13.620,69,21,23,986.0320,,
T,2022-04-01 04:59:13,44.92830133,10.23691172,4,35.055,38.945,14.670,79,20,22,986.0090,,
T,2022-04-01 04:59:14,44.92830200,10.23710283,3,35.055,38.945,15.670,90,20,22,986.0146,,
T,2022-04-01 04:59:15,44.92829014,10.23731179,3,35.056,38.944,16.850,93,21,23,985.9873,,
T,2022-04-01 04:59:16,44.92828159,10.23752628,3,35.056,38.944,16.740,93,21,23,985.9575,,
T,2022-04-01 04:59:17,44.92827149,10.23774153,3,35.056,38.944,17.690,93,21,23,985.9438,,
T,2022-04-01 04:59:18,44.92826084,10.23797119,2,35.057,38.943,18.360,94,21,23,985.9265,,
T,2022-04-01 04:59:19,44.92824701,10.23820572,2,35.057,38.943,18.700,95,21,23,985.9143,,
T,2022-04-01 04:59:20,44.92823079,10.23844368,2,34.058,38.942,19.000,96,21,23,985.8889,,
T,2022-04-01 04:59:21,44.92821319,10.23868684,2,34.058,38.942,19.260,97,21,23,985.8794,,
T,2022-04-01 04:59:22,44.92818972,10.23892664,2,34.058,38.942,18.930,99,21,23,985.8811,,
T,2022-04-01 04:59:23,44.92816068,10.23916544,2,34.059,38.941,19.150,101,21,23,985.9158,,
T,2022-04-01 04:59:24,44.92812665,10.23940089,3,33.059,38.941,19.360,103,20,22,985.9355,,
T,2022-04-01 04:59:25,44.92808210,10.23964397,3,33.059,38.941,19.620,106,20,23,985.9167,,
T,2022-04-01 04:59:26,44.92803063,10.23987992,3,33.060,38.940,19.670,109,19,23,985.8767,,
T,2022-04-01 04:59:27,44.92796819,10.24011025,3,33.060,38.940,19.890,111,21,23,985.8696,,
T,2022-04-01 04:59:28,44.92790042,10.24034268,3,34.060,38.940,20.010,114,21,23,985.8484,,
T,2022-04-01 04:59:29,44.92782678,10.24057318,3,34.060,38.940,20.080,117,21,23,985.8672,,
T,2022-04-01 04:59:30,44.92774074,10.24079790,3,35.060,38.940,20.100,120,21,23,985.8538,,
T,2022-04-01 04:59:31,44.92764624,10.24100871,3,35.061,38.939,20.000,124,21,23,985.8003,,
T,2022-04-01 04:59:32,44.92754096,10.24121675,3,36.061,38.939,20.260,127,21,23,985.7161,,
T,2022-04-01 04:59:33,44.92742429,10.24141280,4,36.061,38.939,20.270,131,21,23,985.6755,,
T,2022-04-01 04:59:34,44.92730162,10.24160265,4,36.061,38.939,20.310,134,21,23,985.6912,,
T,2022-04-01 04:59:35,44.92716696,10.24178035,3,37.061,38.939,20.640,137,20,23,985.6899,,
T,2022-04-01 04:59:36,44.92701957,10.24195117,3,37.061,38.939,20.540,141,19,23,985.6306,,
T,2022-04-01 04:59:37,44.92687137,10.24211152,3,37.061,38.939,20.680,144,21,23,985.6099,,
T,2022-04-01 04:59:38,44.92671689,10.24225887,3,37.060,38.940,20.860,148,21,23,985.6611,,
T,2022-04-01 04:59:39,44.92655500,10.24239734,3,36.060,38.940,20.990,151,21,23,985.6426,,
T,2022-04-01 04:59:40,44.92638539,10.24252416,3,36.060,38.940,21.230,154,21,23,985.6069,,
T,2022-04-01 04:59:41,44.92620648,10.24263530,3,36.060,38.940,21.830,157,21,23,985.6738,,
T,2022-04-01 04:59:42,44.92602434,10.24273396,3,36.060,38.940,21.610,161,21,23,985.6934,,
T,2022-04-01 04:59:43,44.92584099,10.24281115,3,36.059,38.941,21.710,165,21,23,985.6658,,
T,2022-04-01 04:59:44,44.92565751,10.24287117,3,35.059,38.941,21.750,168,21,23,985.7063,,
T,2022-04-01 04:59:45,44.92546627,10.24292481,3,35.059,38.941,21.790,171,22,24,985.6907,,
T,2022-04-01 04:59:46,44.92527148,10.24296018,3,35.058,38.942,21.240,174,22,24,985.7019,,
T,2022-04-01 04:59:47,44.92508397,10.24297946,3,35.058,38.942,20.850,178,22,24,985.7654,,
T,2022-04-01 04:59:48,44.92489471,10.24298265,3,35.057,38.943,20.380,181,22,24,985.7786,,
T,2022-04-01 04:59:49,44.92471504,10.24296731,3,36.057,38.943,19.890,184,22,24,985.7803,,
T,2022-04-01 04:59:50,44.92454334,10.24294241,3,35.056,38.944,18.890,186,22,24,985.8169,,
T,2022-04-01 04:59:51,44.92438639,10.24291568,3,35.056,38.944,17.030,187,22,24,985.8950,,
T,2022-04-01 04:59:52,44.92424503,10.24288273,3,35.056,38.944,15.100,190,21,24,985.9443,,
T,2022-04-01 04:59:53,44.92412316,10.24283730,3,36.055,38.945,14.020,197,22,24,985.9263,,
T,2022-04-01 04:59:54,44.92401059,10.24276539,3,36.055,38.945,13.820,211,22,24,985.9585,,
T,2022-04-01 04:59:55,44.92391089,10.24266849,3,36.054,38.946,13.050,213,21,24,985.9502,,
T,2022-04-01 04:59:56,44.92379962,10.24261300,4,37.054,38.946,12.970,195,22,24,985.9207,,
T,2022-04-01 04:59:57,44.92367498,10.24260060,4,37.054,38.946,13.510,174,21,23,985.9243,,
T,2022-04-01 04:59:58,44.92355608,10.24265709,4,37.053,38.947,14.200,162,22,24,985.9409,,
T,2022-04-01 04:59:59,44.92342784,10.24269003,4,37.053,38.947,15.170,176,22,24,985.9556,,
T,2022-04-01 05:00:00,44.92328350,10.24266740,4,37.053,38.947,16.360,191,22,24,985.8899,,
T,2022-04-01 05:00:01,44.92313900,10.24261552,4,37.052,38.948,17.420,192,22,24,985.8662,,
T,2022-04-01 05:00:02,44.92299416,10.24257034,3,37.052,38.948,17.020,191,22,24,985.8733,,
T,2022-04-01 05:00:03,44.92284295,10.24252885,3,37.051,38.949,17.680,190,22,24,985.8303,,
T,2022-04-01 05:00:04,44.92268403,10.24249080,3,37.051,38.949,18.450,189,22,24,985.7910,,
T,2022-04-01 05:00:05,44.92251894,10.24245341,3,37.050,38.950,19.080,188,22,24,985.7278,,
T,2022-04-01 05:00:06,44.92234804,10.24241938,3,37.050,38.950,19.650,188,22,24,985.7324,,
T,2022-04-01 05:00:07,44.92216921,10.24239323,3,37.050,38.950,20.200,186,21,24,985.6848,,
T,2022-04-01 05:00:08,44.92198502,10.24236700,3,37.049,38.951,20.650,185,21,24,985.6758,,
T,2022-04-01 05:00:09,44.92179429,10.24235350,3,37.049,38.951,21.130,182,21,23,985.6953,,
T,2022-04-01 05:00:10,44.92160536,10.24234646,3,37.048,38.952,20.820,181,22,24,985.6729,,
T,2022-04-01 05:00:11,44.92141270,10.24234721,3,37.048,38.952,21.900,178,22,24,985.6084,,
T,2022-04-01 05:00:12,44.92121225,10.24237345,3,37.047,38.953,21.830,175,22,24,985.6519,,
T,2022-04-01 05:00:13,44.92101544,10.24241276,3,36.047,38.953,21.630,171,22,24,985.6575,,
T,2022-04-01 05:00:14,44.92082178,10.24246288,3,36.046,38.954,21.670,168,22,24,985.6479,,
T,2022-04-01 05:00:15,44.92062799,10.24253204,3,36.046,38.954,21.620,165,21,24,985.6941,,
T,2022-04-01 05:00:16,44.92044065,10.24261845,3,36.046,38.954,21.680,161,21,24,985.7112,,
T,2022-04-01 05:00:17,44.92025746,10.24272272,3,36.045,38.955,21.650,158,21,24,985.7068,,
T,2022-04-01 05:00:18,44.92008488,10.24284560,3,36.045,38.955,21.670,153,21,24,985.7002,,
T,2022-04-01 05:00:19,44.91991984,10.24297753,3,36.045,38.955,21.460,149,21,24,985.7175,,
T,2022-04-01 05:00:20,44.91975359,10.24312212,3,36.045,38.955,20.960,146,21,24,985.7117,,
T,2022-04-01 05:00:22,44.91945737,10.24343225,3,36.045,38.955,20.200,139,21,24,985.7783,,
T,2022-04-01 05:00:23,44.91932691,10.24359260,3,36.045,38.955,19.800,137,21,24,985.8540,,
T,2022-04-01 05:00:24,44.91920319,10.24376250,3,35.045,38.955,19.520,134,21,24,985.8193,,
T,2022-04-01 05:00:25,44.91908433,10.24393751,3,35.045,38.955,19.040,131,21,24,985.8459,,
T,2022-04-01 05:00:26,44.91897579,10.24412166,3,35.045,38.955,18.620,128,20,23,985.8638,,
T,2022-04-01 05:00:27,44.91888275,10.24430632,3,36.045,38.955,17.700,124,21,24,985.8867,,
T,2022-04-01 05:00:28,44.91880015,10.24448468,3,36.045,38.955,16.010,122,20,23,985.9258,,
T,2022-04-01 05:00:29,44.91872437,10.24465551,3,36.045,38.955,14.790,121,20,24,985.9597,,
T,2022-04-01 05:00:30,44.91865694,10.24480512,3,36.045,38.955,13.090,125,21,24,986.0205,,
T,2022-04-01 05:00:31,44.91858871,10.24493052,4,36.045,38.955,12.470,135,19,23,986.0823,,
T,2022-04-01 05:00:32,44.91850158,10.24501601,4,36.045,38.955,11.620,148,21,24,986.1135,,
T,2022-04-01 05:00:33,44.91840548,10.24506806,4,36.045,38.955,11.360,167,21,24,986.1077,,
T,2022-04-01 05:00:34,44.91830113,10.24506949,4,36.045,38.955,11.050,187,21,24,986.0942,,
T,2022-04-01 05:00:35,44.91821127,10.24504485,4,36.045,38.955,10.410,189,21,24,986.0708,,
T,2022-04-01 05:00:36,44.91812033,10.24505247,4,37.044,38.956,10.130,169,21,24,986.0686,,
T,2022-04-01 05:00:37,44.91803945,10.24511685,4,36.044,38.956,10.240,143,21,24,986.0925,,
T,2022-04-01 05:00:38,44.91798320,10.24523101,5,36.044,38.956,10.540,117,21,24,986.0696,,
T,2022-04-01 05:00:39,44.91796522,10.24535875,5,37.045,38.955,10.720,89,21,23,986.0369,,
T,2022-04-01 05:00:40,44.91798689,10.24548272,4,37.045,38.955,11.350,66,21,23,985.9990,,
T,2022-04-01 05:00:41,44.91802545,10.24560987,3,36.045,38.955,11.880,69,21,23,986.0190,,
T,2022-04-01 05:00:42,44.91804309,10.24576284,3,36.046,38.954,12.840,86,21,23,986.0498,,
T,2022-04-01 05:00:43,44.91802390,10.24593266,4,36.046,38.954,13.810,103,21,23,986.0283,,
T,2022-04-01 05:00:44,44.91799930,10.24610474,3,35.046,38.954,14.630,101,21,23,985.9810,,
T,2022-04-01 05:00:45,44.91797482,10.24629786,3,35.046,38.954,15.610,99,21,23,985.9568,,
T,2022-04-01 05:00:46,44.91794733,10.24648779,3,34.047,38.953,15.470,100,21,23,985.9885,,
T,2022-04-01 05:00:47,44.91792520,10.24667747,3,34.047,38.953,15.700,100,21,23,985.9817,,
T,2022-04-01 05:00:48,44.91789997,10.24687646,3,33.047,38.953,16.060,100,21,23,985.9707,,
T,2022-04-01 05:00:49,44.91787327,10.24708081,3,34.048,38.952,16.510,100,21,23,985.9644,,
T,2022-04-01 05:00:50,44.91784461,10.24729421,3,34.048,38.952,16.910,100,21,23,985.9683,,
T,2022-04-01 05:00:51,44.91781829,10.24750820,3,34.048,38.952,17.270,100,20,23,985.8652,,
T,2022-04-01 05:00:52,44.91779256,10.24772555,2,34.049,38.951,17.600,100,21,23,985.9221,,
T,2022-04-01 05:00:53,44.91776938,10.24794750,3,34.049,38.951,17.880,100,21,23,985.9351,,
T,2022-04-01 05:00:54,44.91774218,10.24817071,3,34.049,38.951,18.190,100,21,23,985.9077,,
T,2022-04-01 05:00:55,44.91771561,10.24840046,3,34.050,38.950,18.420,100,21,23,985.8953,,
T,2022-04-01 05:00:56,44.91768787,10.24863398,2,34.050,38.950,18.680,99,21,23,985.8801,,
T,2022-04-01 05:00:57,44.91766188,10.24887135,2,35.050,38.950,18.940,100,21,23,985.8630,,
T,2022-04-01 05:00:58,44.91763531,10.24911158,3,35.051,38.949,19.100,99,20,23,985.8225,,
T,2022-04-01 05:00:59,44.91761126,10.24935298,3,35.051,38.949,19.340,98,20,23,985.8057,,
T,2022-04-01 05:01:00,44.91758921,10.24959689,3,36.051,38.949,19.520,97,21,23,985.7913,,
T,2022-04-01 05:01:01,44.91756717,10.24984550,3,36.052,38.948,19.720,97,21,23,985.8032,,
T,2022-04-01 05:01:02,44.91754424,10.25009746,3,36.052,38.948,19.890,96,21,23,985.7913,,
T,2022-04-01 05:01:03,44.91752459,10.25034414,3,36.052,38.948,19.930,95,21,23,985.7751,,
T,2022-04-01 05:01:04,44.91750774,10.25059124,3,36.052,38.948,19.690,94,21,23,985.7185,,
T,2022-04-01 05:01:05,44.91749316,10.25083942,3,38.052,38.948,19.470,93,21,23,985.6438,,
T,2022-04-01 05:01:06,44.91748465,10.25108493,3,39.052,38.948,19.150,93,21,23,985.5173,,
T,2022-04-01 05:01:07,44.91747924,10.25132717,3,40.052,38.948,18.910,93,21,23,985.3923,,
T,2022-04-01 05:01:08,44.91746889,10.25156429,3,42.052,38.948,18.670,94,21,23,985.2676,,
T,2022-04-01 05:01:09,44.91745523,10.25179806,3,43.052,38.948,18.450,95,21,23,985.1145,,
T,2022-04-01 05:01:10,44.91743943,10.25202991,3,44.052,38.948,18.310,97,21,23,985.0281,,
T,2022-04-01 05:01:11,44.91741801,10.25226317,2,45.052,38.948,18.300,99,21,23,984.9719,,
T,2022-04-01 05:01:12,44.91738478,10.25249502,3,45.051,38.949,18.190,103,21,23,984.8735,,
T,2022-04-01 05:01:13,44.91734714,10.25271462,3,46.051,38.949,18.200,106,21,23,984.7473,,
T,2022-04-01 05:01:14,44.91730134,10.25294160,3,46.051,38.949,18.300,106,21,23,984.7241,,
T,2022-04-01 05:01:15,44.91725712,10.25316867,3,47.051,38.949,18.440,105,21,23,984.7188,,
T,2022-04-01 05:01:16,44.91721400,10.25339507,2,47.051,38.949,18.610,105,21,23,984.6626,,
T,2022-04-01 05:01:17,44.91716957,10.25362364,2,47.051,38.949,18.820,106,21,23,984.6306,,
T,2022-04-01 05:01:18,44.91712213,10.25385682,2,47.051,38.949,19.020,105,21,23,984.5957,,
T,2022-04-01 05:01:19,44.91707708,10.25409026,2,48.050,38.950,19.280,105,21,23,984.5906,,
T,2022-04-01 05:01:20,44.91702993,10.25433124,2,48.050,38.950,19.490,105,21,23,984.5774,,
T,2022-04-01 05:01:21,44.91698425,10.25456836,2,47.050,38.950,19.760,105,21,23,984.6436,,
T,2022-04-01 05:01:22,44.91693459,10.25480716,2,47.050,38.950,19.820,106,21,23,984.6741,,
T,2022-04-01 05:01:23,44.91688530,10.25504848,2,46.050,38.950,19.820,106,21,23,984.6733,,
T,2022-04-01 05:01:24,44.91683530,10.25528971,2,46.050,38.950,19.890,106,21,23,984.7183,,
T,2022-04-01 05:01:25,44.91678484,10.25553564,2,45.050,38.950,19.690,107,21,23,984.8025,,
T,2022-04-01 05:01:26,44.91673002,10.25576966,3,44.049,38.951,19.510,110,21,23,984.8943,,
T,2022-04-01 05:01:27,44.91667026,10.25599949,2,44.049,38.951,19.550,112,21,23,984.9785,,
T,2022-04-01 05:01:28,44.91660195,10.25622815,3,43.049,38.951,19.510,114,21,23,985.1094,,
T,2022-04-01 05:01:29,44.91652957,10.25645689,3,42.049,38.951,19.470,115,21,23,985.1609,,
T,2022-04-01 05:01:30,44.91645522,10.25667910,3,41.049,38.951,19.460,115,21,23,985.2827,,
T,2022-04-01 05:01:31,44.91638042,10.25690633,3,40.049,38.951,19.420,115,21,23,985.4067,,
T,2022-04-01 05:01:32,44.91630712,10.25712904,3,39.048,38.952,19.240,115,21,23,985.5166,,
T,2022-04-01 05:01:33,44.91623650,10.25733875,3,38.048,38.952,18.400,115,20,23,985.6760,,
T,2022-04-01 05:01:34,44.91616500,10.25754075,3,37.048,38.952,17.380,116,19,22,985.7549,,
T,2022-04-01 05:01:35,44.91609627,10.25773304,3,36.048,38.952,16.230,116,20,23,985.9001,,
T,2022-04-01 05:01:36,44.91603345,10.25790235,3,36.048,38.952,14.670,117,20,23,986.0337,,
T,2022-04-01 05:01:37,44.91597775,10.25805750,3,35.047,38.953,12.940,119,20,23,986.1096,,
T,2022-04-01 05:01:38,44.91591551,10.25819287,4,35.047,38.953,12.150,129,19,23,986.1755,,
T,2022-04-01 05:01:39,44.91583526,10.25828976,4,36.047,38.953,12.190,143,21,23,986.1919,,
T,2022-04-01 05:01:40,44.91574100,10.25836185,4,36.047,38.953,13.210,154,21,23,986.1470,,
T,2022-04-01 05:01:41,44.91562621,10.25841055,4,36.047,38.953,12.960,168,21,23,986.1528,,
T,2022-04-01 05:01:42,44.91550744,10.25843083,4,35.046,38.954,13.800,179,21,23,986.1860,,
T,2022-04-01 05:01:43,44.91538951,10.25841105,4,36.046,38.954,14.020,191,21,23,986.1475,,
T,2022-04-01 05:01:44,44.91526675,10.25835766,3,36.046,38.954,14.580,200,21,23,986.0537,,
T,2022-04-01 05:01:45,44.91513805,10.25830996,3,36.045,38.955,15.150,191,21,23,985.9878,,
T,2022-04-01 05:01:46,44.91500557,10.25829295,4,36.045,38.955,15.960,182,21,23,985.9797,,
T,2022-04-01 05:01:47,44.91485906,10.25829026,4,36.045,38.955,16.420,177,21,23,985.9717,,
T,2022-04-01 05:01:48,44.91471380,10.25830192,3,36.044,38.956,16.510,176,21,23,985.9802,,
T,2022-04-01 05:01:49,44.91456272,10.25832362,3,37.044,38.956,17.140,175,21,23,985.9685,,
T,2022-04-01 05:01:50,44.91440509,10.25834735,3,37.044,38.956,17.680,175,21,23,985.9856,,
T,2022-04-01 05:01:51,44.91424362,10.25836604,3,37.043,38.957,18.210,175,20,23,985.9590,,
T,2022-04-01 05:01:52,44.91407954,10.25838791,3,38.043,38.957,18.710,175,20,23,985.9722,,
T,2022-04-01 05:01:54,44.91373366,10.25842991,3,38.042,38.958,19.500,175,20,23,985.9187,,
T,2022-04-01 05:01:55,44.91356099,10.25845572,3,38.042,38.958,19.500,175,19,23,985.9319,,
T,2022-04-01 05:01:56,44.91338921,10.25847416,3,38.041,38.959,19.250,175,18,23,985.9719,,
T,2022-04-01 05:01:57,44.91321696,10.25849386,3,37.041,38.959,19.280,175,20,23,985.9417,,
T,2022-04-01 05:01:58,44.91304417,10.25851465,3,37.041,38.959,19.310,175,19,23,985.9275,,
T,2022-04-01 05:01:59,44.91287406,10.25853133,3,37.040,38.960,19.190,175,20,23,985.9104,,
T,2022-04-01 05:02:00,44.91270227,10.25855212,2,37.040,38.960,19.260,175,21,23,985.8682,,
T,2022-04-01 05:02:01,44.91253006,10.25857676,3,37.039,38.961,19.180,175,21,23,985.8511,,
T,2022-04-01 05:02:02,44.91236020,10.25859386,3,38.039,38.961,19.160,176,21,23,985.8464,,
T,2022-04-01 05:02:03,44.91218632,10.25860769,3,38.039,38.961,19.070,179,21,23,985.8699,,
T,2022-04-01 05:02:04,44.91201361,10.25859713,3,38.038,38.962,19.270,184,21,23,985.8171,,
T,2022-04-01 05:02:05,44.91183742,10.25855874,3,37.038,38.962,19.550,192,21,23,985.8572,,
T,2022-04-01 05:02:06,44.91166912,10.25849571,3,37.037,38.963,19.660,197,21,23,985.8853,,
T,2022-04-01 05:02:07,44.91150185,10.25841767,3,37.037,38.963,19.750,198,21,23,985.8706,,
T,2022-04-01 05:02:08,44.91132843,10.25833880,3,36.037,38.963,19.850,198,21,23,985.8855,,
